geoext:constituentPartIdentifier,geoext:name,geoext:language,geoext:nameType,geoext:nameIdentifier,geoext:classificationCode,geoext:isPreferredName,geoext:namePublishedIn,geoext:nameRemarks
emu:/test/etaxonomy/1004118-1,Dike-rock,,,,,,,
emu:/test/etaxonomy/1007357-0,Keratophyre,,,,,,,
emu:/test/etaxonomy/1004118-2,Dike-rock,,,,,,,
emu:/test/etaxonomy/1006067-0,Greywacke,,,,,,,
emu:/test/etaxonomy/1010868-1,Porphyrite,,,,,,,
emu:/test/etaxonomy/1004032-2,Diabase,,,,,,,
emu:/test/etaxonomy/1007933-0,Limburgite,,,,,,,
emu:/test/etaxonomy/10214451-0,Feldspathic hornfels,,,,,,,
emu:/test/etaxonomy/1010348-1,Pegmatite,,,,,,,
emu:/test/etaxonomy/10596862-0,Metatuff,,,,,,,
emu:/test/etaxonomy/1004554-0,Epidosite,,,,,,,
emu:/test/etaxonomy/1003374-0,Clinopyroxenite,,,,,,,
emu:/test/etaxonomy/1001746-0,Metabasalt,,,,,,,
emu:/test/etaxonomy/1002453-0,Calcilutite,,,,,,,
emu:/test/etaxonomy/1012437-0,Schist,,,,,,,
emu:/test/etaxonomy/1008557-0,Marl,,,,,,,
emu:/test/etaxonomy/1012490-0,Calcareous schist,,,,,,,
emu:/test/etaxonomy/1011241-3,Pyrargyrite,,,,,,,
emu:/test/etaxonomy/1007147-4,Quartz (var. jasper),,,,,,,
emu:/test/etaxonomy/1007147-2,Quartz (var. jasper),,,,,,,
emu:/test/etaxonomy/1005482-0,Gneiss,,,,,,,
emu:/test/etaxonomy/1012889-0,Serpentinite,,,,,,,
emu:/test/etaxonomy/1001188-1,Antigorite,,,,,,,
emu:/test/etaxonomy/1004148-4,Diopside,,,,,,,
emu:/test/etaxonomy/1000881-5,Amphibole,,,,,,,
emu:/test/etaxonomy/1015576-1,Zoisite,,,,,,,
emu:/test/etaxonomy/1012859-4,Sericite,,,,,,,
emu:/test/etaxonomy/1000633-6,Albite,,,,,,,
emu:/test/etaxonomy/1011249-7,Pyrite,,,,,,,
emu:/test/etaxonomy/1008289-3,Magnetite,,,,,,,
emu:/test/etaxonomy/1003550-1,Conglomerate,,,,,,,
emu:/test/etaxonomy/1007568-0,Lacustrine deposit,,,,,,,
emu:/test/etaxonomy/1010621-0,Phyllite,,,,,,,
emu:/test/etaxonomy/1013105-0,Siltstone,,,,,,,
emu:/test/etaxonomy/1001707-0,Andesitic basalt,,,,,,,
emu:/test/etaxonomy/1012766-0,Scoria,,,,,,,
emu:/test/etaxonomy/1014306-0,Trachybasalt,,,,,,,
emu:/test/etaxonomy/1016446-1,Basaltic-andesite,,,,,,,
emu:/test/etaxonomy/1002705-1,Catlinite,,,,,,,
emu:/test/etaxonomy/1012766-1,Scoria,,,,,,,
emu:/test/etaxonomy/1009585-0,Rhyolitic obsidian,,,,,,,
emu:/test/etaxonomy/10250284-0,Basaltic dolerite,,,,,,,
emu:/test/etaxonomy/10249688-0,Trachybasaltic andesite,,,,,,,
emu:/test/etaxonomy/1009581-0,Dacitic obsidian,,,,,,,
emu:/test/etaxonomy/1003916-0,Biotite dacite,,,,,,,
emu:/test/etaxonomy/1003911-0,Andesitic dacite,,,,,,,
emu:/test/etaxonomy/10090811-1,Ash (Tephra),,,,,,,
emu:/test/etaxonomy/1006321-0,Hawaiite,,,,,,,
emu:/test/etaxonomy/1005117-0,Fumarole deposit,,,,,,,
emu:/test/etaxonomy/10090811-0,Ash (Tephra),,,,,,,
emu:/test/etaxonomy/1014491-0,Ash-flow tuff,,,,,,,
emu:/test/etaxonomy/1006869-0,Ignimbrite,,,,,,,
emu:/test/etaxonomy/10246159-0,Pyroxenite xenolith,,,,,,,
emu:/test/etaxonomy/1003369-2,Clinopyroxene,,,,,,,
emu:/test/etaxonomy/1001753-0,Olivine-basalt,,,,,,,
emu:/test/etaxonomy/1001786-0,Basanite,,,,,,,
emu:/test/etaxonomy/1003909-0,Hornblende dacite,,,,,,,
emu:/test/etaxonomy/1003932-0,Pyroxene dacite,,,,,,,
emu:/test/etaxonomy/1014041-1,Tephrite,,,,,,,
emu:/test/etaxonomy/1014301-0,Trachyandesite,,,,,,,
emu:/test/etaxonomy/1003369-1,Clinopyroxene,,,,,,,
emu:/test/etaxonomy/1015358-2,Xenolith,,,,,,,
emu:/test/etaxonomy/10249697-0,Phonotephrite,,,,,,,
emu:/test/etaxonomy/1011196-1,Pumice,,,,,,,
emu:/test/etaxonomy/1014111-0,Olivine tholeiite,,,,,,,
emu:/test/etaxonomy/1016339-0,Alkali basalt,,,,,,,
emu:/test/etaxonomy/1015358-0,Xenolith,,,,,,,
emu:/test/etaxonomy/1001891-0,Benmoreite,,,,,,,
emu:/test/etaxonomy/1016313-0,Nepheline mugearite,,,,,,,
emu:/test/etaxonomy/1007882-2,Lherzolite,,,,,,,
emu:/test/etaxonomy/1011379-1,Pyroxenite,,,,,,,
emu:/test/etaxonomy/1011379-0,Pyroxenite,,,,,,,
emu:/test/etaxonomy/1015173-0,Copper (var. whitneyite),,,,,,,
emu:/test/etaxonomy/1013633-2,Stilpnomelane,,,,,,,
emu:/test/etaxonomy/1001136-3,Ankerite,,,,,,,
emu:/test/etaxonomy/1002940-4,Chalcodite,,,,,,,
emu:/test/etaxonomy/1008214-1,Lumachelle,,,,,,,
emu:/test/etaxonomy/1011668-1,Quincite,,,,,,,
emu:/test/etaxonomy/1013354-1,Sodalite,,,,,,,
emu:/test/etaxonomy/1001310-2,Arfvedsonite,,,,,,,
emu:/test/etaxonomy/1008061-3,Limonite,,,,,,,
emu:/test/etaxonomy/1008720-1,Menaccanite,,,,,,,
emu:/test/etaxonomy/1009071-1,Montebrasite,,,,,,,
emu:/test/etaxonomy/1004471-2,Elaeolite-syenite,,,,,,,
emu:/test/etaxonomy/1012041-0,Rubellan,,,,,,,
emu:/test/etaxonomy/1012041-1,Rubellan,,,,,,,
emu:/test/etaxonomy/1005448-0,Glasurite,,,,,,,
emu:/test/etaxonomy/1004571-0,Epiphanite,,,,,,,
emu:/test/etaxonomy/10594457-0,Oligoclase (var. sunstone),,,,,,,
emu:/test/etaxonomy/1003946-1,Muscovite (var. damourite),,,,,,,
emu:/test/etaxonomy/1001129-3,Animikite,,,,,,,
emu:/test/etaxonomy/1003894-1,Cymatolite,,,,,,,
emu:/test/etaxonomy/1007822-0,Lepidomelane,,,,,,,
emu:/test/etaxonomy/1004471-1,Elaeolite-syenite,,,,,,,
emu:/test/etaxonomy/1003717-1,Corundum,,,,,,,
emu:/test/etaxonomy/1003353-2,Clinochlore (var. ripidolite),,,,,,,
emu:/test/etaxonomy/1015343-3,Anatase (var. xanthitane),,,,,,,
emu:/test/etaxonomy/1005346-2,Quartz geode,,,,,,,
emu:/test/etaxonomy/1010498-0,Muscovite (var. persbergite),,,,,,,
emu:/test/etaxonomy/1002750-1,Cerite,,,,,,,
emu:/test/etaxonomy/1007026-1,Iron,,,,,,,
emu:/test/etaxonomy/1009364-1,Nepheline-syenite,,,,,,,
emu:/test/etaxonomy/1003097-1,Chloanthite,,,,,,,
emu:/test/etaxonomy/1010647-0,Picite,,,,,,,
emu:/test/etaxonomy/1004484-1,Eleonorite,,,,,,,
emu:/test/etaxonomy/1009811-1,Copper ore,,,,,,,
emu:/test/etaxonomy/1002776-1,Cervantite,,,,,,,
emu:/test/etaxonomy/1003083-0,Silver (var. chilenite),,,,,,,
emu:/test/etaxonomy/1003083-3,Silver (var. chilenite),,,,,,,
emu:/test/etaxonomy/1006257-1,Halloysite,,,,,,,
emu:/test/etaxonomy/1011362-0,Pyrostilpnite,,,,,,,
emu:/test/etaxonomy/1011555-2,Quartzite,,,,,,,
emu:/test/etaxonomy/1001349-1,Breithauptite (var. arite),,,,,,,
emu:/test/etaxonomy/1003479-0,Andradite (var. colophonite),,,,,,,
emu:/test/etaxonomy/1002402-0,Anorthite (var. bytownite),,,,,,,
emu:/test/etaxonomy/1009010-0,Mohawkite,,,,,,,
emu:/test/etaxonomy/1010835-1,Pyrolusite (var. polianite),,,,,,,
emu:/test/etaxonomy/1012472-0,Biotite schist,,,,,,,
emu:/test/etaxonomy/1010348-0,Pegmatite,,,,,,,
emu:/test/etaxonomy/1012610-0,Muscovite schist,,,,,,,
emu:/test/etaxonomy/1002750-0,Cerite,,,,,,,
emu:/test/etaxonomy/1003353-1,Clinochlore (var. ripidolite),,,,,,,
emu:/test/etaxonomy/1001728-1,Glassy basalt,,,,,,,
emu:/test/etaxonomy/1015769-1,Tourmaline,,,,,,,
emu:/test/etaxonomy/1011668-2,Quincite,,,,,,,
emu:/test/etaxonomy/1011668-0,Quincite,,,,,,,
emu:/test/etaxonomy/1004142-1,Zunyite (var. dillnite),,,,,,,
emu:/test/etaxonomy/1003073-2,Microcline (var. chesterlite),,,,,,,
emu:/test/etaxonomy/1013761-0,Susannite,,,,,,,
emu:/test/etaxonomy/1007600-1,Lanarkite,,,,,,,
emu:/test/etaxonomy/1015385-0,Ultramafic xenolith,,,,,,,
emu:/test/etaxonomy/1015369-0,Granulite xenolith,,,,,,,
emu:/test/etaxonomy/1000905-0,Amphibolite,,,,,,,
emu:/test/etaxonomy/1006255-0,Hallite,,,,,,,
emu:/test/etaxonomy/1000793-1,Aluminite,,,,,,,
emu:/test/etaxonomy/1014152-0,Tiemannite,,,,,,,
emu:/test/etaxonomy/1003143-0,Chloritoid,,,,,,,
emu:/test/etaxonomy/1002330-3,Bromyrite,,,,,,,
emu:/test/etaxonomy/1002330-2,Bromyrite,,,,,,,
emu:/test/etaxonomy/1002330-1,Bromyrite,,,,,,,
emu:/test/etaxonomy/1008061-2,Limonite,,,,,,,
emu:/test/etaxonomy/1002743-3,Cerargyrite,,,,,,,
emu:/test/etaxonomy/1003353-3,Clinochlore (var. ripidolite),,,,,,,
emu:/test/etaxonomy/1004281-3,Dolomite,,,,,,,
emu:/test/etaxonomy/1003686-0,Coquimbite,,,,,,,
emu:/test/etaxonomy/1011719-1,Raphilite,,,,,,,
emu:/test/etaxonomy/1002412-1,Cacoxenite,,,,,,,
emu:/test/etaxonomy/1007205-0,Josephinite,,,,,,,
emu:/test/etaxonomy/1009419-1,Nickel-iron,,,,,,,
emu:/test/etaxonomy/10592947-0,Labradorite (var. sunstone),,,,,,,
emu:/test/etaxonomy/1000640-1,Albite (var. pericline),,,,,,,
emu:/test/etaxonomy/1000647-0,Albitite,,,,,,,
emu:/test/etaxonomy/1014561-0,Vitric tuff,,,,,,,
emu:/test/etaxonomy/1013492-0,Spilite,,,,,,,
emu:/test/etaxonomy/1014481-0,Lithic tuff,,,,,,,
emu:/test/etaxonomy/1012543-0,Glaucophane schist,,,,,,,
emu:/test/etaxonomy/1012889-1,Serpentinite,,,,,,,
emu:/test/etaxonomy/1001996-4,Biotite,,,,,,,
emu:/test/etaxonomy/1008908-0,Migmatite,,,,,,,
emu:/test/etaxonomy/1011363-4,Pyroxene,,,,,,,
emu:/test/etaxonomy/1007609-0,Langite,,,,,,,
emu:/test/etaxonomy/1005609-0,Microcline gneiss,,,,,,,
emu:/test/etaxonomy/1013094-1,Sillimanite,,,,,,,
emu:/test/etaxonomy/1009763-0,Ore,,,,,,,
emu:/test/etaxonomy/1008480-0,Marble,,,,,,,
emu:/test/etaxonomy/1007026-3,Iron,,,,,,,
emu:/test/etaxonomy/1013848-0,Syenodiorite,,,,,,,
emu:/test/etaxonomy/1011001-0,Syenite porphyry,,,,,,,
emu:/test/etaxonomy/1002230-0,Breccia,,,,,,,
emu:/test/etaxonomy/1001689-1,Basalt,,,,,,,
emu:/test/etaxonomy/1013016-0,Shoshonite,,,,,,,
emu:/test/etaxonomy/1010895-0,Porphyry,,,,,,,
emu:/test/etaxonomy/1005988-1,Granophyre,,,,,,,
emu:/test/etaxonomy/1010912-0,Basalt porphyry,,,,,,,
emu:/test/etaxonomy/1004167-0,Diorite,,,,,,,
emu:/test/etaxonomy/10214711-0,Basalt flow rock,,,,,,,
emu:/test/etaxonomy/1005461-1,Glauconite,,,,,,,
emu:/test/etaxonomy/1007751-1,Lead ore,,,,,,,
emu:/test/etaxonomy/1012920-0,Calcareous shale,,,,,,,
emu:/test/etaxonomy/1008042-0,Siliceous limestone,,,,,,,
emu:/test/etaxonomy/1010868-0,Porphyrite,,,,,,,
emu:/test/etaxonomy/1004032-1,Diabase,,,,,,,
emu:/test/etaxonomy/1010211-2,Paragonite,,,,,,,
emu:/test/etaxonomy/10090961-1,Sediments,,,,,,,
emu:/test/etaxonomy/1011972-0,Rodingite,,,,,,,
emu:/test/etaxonomy/10213978-0,Leuco tonalite,,,,,,,
emu:/test/etaxonomy/1001526-1,Automolite,,,,,,,
emu:/test/etaxonomy/1003031-2,Chert,,,,,,,
emu:/test/etaxonomy/1003109-0,Pumpellyite-(Mg) (var. chlorastrolite),,,,,,,
emu:/test/etaxonomy/1004167-2,Diorite,,,,,,,
emu:/test/etaxonomy/1003271-0,Quartz (var. citrine),,,,,,,
emu:/test/etaxonomy/10214040-0,Soda granite,,,,,,,
emu:/test/etaxonomy/10214130-0,Chromite ore,,,,,,,
emu:/test/etaxonomy/1004170-0,Metadiorite,,,,,,,
emu:/test/etaxonomy/10214129-0,Talcose schist,,,,,,,
emu:/test/etaxonomy/1006573-0,Hornfels,,,,,,,
emu:/test/etaxonomy/1004975-0,Fluorite rock,,,,,,,
emu:/test/etaxonomy/1005795-2,Granite,,,,,,,
emu:/test/etaxonomy/10564677-0,Metagabbro,,,,,,,
emu:/test/etaxonomy/1004369-1,Dumortierite,,,,,,,
emu:/test/etaxonomy/1012437-1,Schist,,,,,,,
emu:/test/etaxonomy/1012599-0,Mica schist,,,,,,,
emu:/test/etaxonomy/1004167-1,Diorite,,,,,,,
emu:/test/etaxonomy/1005122-0,Gabbro,,,,,,,
emu:/test/etaxonomy/1010458-0,Peridotite,,,,,,,
emu:/test/etaxonomy/1013927-0,Talc-carbonate rock,,,,,,,
emu:/test/etaxonomy/10214137-0,Rhyolitic felsite,,,,,,,
emu:/test/etaxonomy/1005620-0,Para gneiss,,,,,,,
emu:/test/etaxonomy/10214151-0,Boulder clay,,,,,,,
emu:/test/etaxonomy/1006218-0,Gypsum rock,,,,,,,
emu:/test/etaxonomy/1008041-0,Shell-limestone,,,,,,,
emu:/test/etaxonomy/1009879-0,Iron ore,,,,,,,
emu:/test/etaxonomy/1010978-0,Quartz-porphyry,,,,,,,
emu:/test/etaxonomy/1001046-0,Hornblende-mica andesite,,,,,,,
emu:/test/etaxonomy/1005185-0,Gabbro-diorite,,,,,,,
emu:/test/etaxonomy/1004234-0,Diorite porphyry,,,,,,,
emu:/test/etaxonomy/1009634-2,Oligoclase,,,,,,,
emu:/test/etaxonomy/1003115-3,Chlorite,,,,,,,
emu:/test/etaxonomy/1003386-4,Clinozoisite,,,,,,,
emu:/test/etaxonomy/1014830-0,Variolite,,,,,,,
emu:/test/etaxonomy/1013226-0,Slate,,,,,,,
emu:/test/etaxonomy/10214243-0,Fruit shale,,,,,,,
emu:/test/etaxonomy/1006573-1,Hornfels,,,,,,,
emu:/test/etaxonomy/1000120-0,Adinole,,,,,,,
emu:/test/etaxonomy/1007697-0,Lava,,,,,,,
emu:/test/etaxonomy/1002680-1,Cassinite of lea,,,,,,,
emu:/test/etaxonomy/1005903-0,Granitite,,,,,,,
emu:/test/etaxonomy/1010938-0,Granite porphyry,,,,,,,
emu:/test/etaxonomy/1005988-0,Granophyre,,,,,,,
emu:/test/etaxonomy/10214175-0,Hornblende-feldspar schist,,,,,,,
emu:/test/etaxonomy/1000947-1,Analcime,,,,,,,
emu:/test/etaxonomy/1014119-3,Thomsonite,,,,,,,
emu:/test/etaxonomy/1002802-4,Chabazite,,,,,,,
emu:/test/etaxonomy/1013501-0,Spinel chondrodite,,,,,,,
emu:/test/etaxonomy/1008480-2,Marble,,,,,,,
emu:/test/etaxonomy/1005998-0,Granulite,,,,,,,
emu:/test/etaxonomy/1002802-2,Chabazite,,,,,,,
emu:/test/etaxonomy/1004782-0,Felsite,,,,,,,
emu:/test/etaxonomy/1005573-0,Granite-gneiss,,,,,,,
emu:/test/etaxonomy/1014119-2,Thomsonite,,,,,,,
emu:/test/etaxonomy/1000947-2,Analcime,,,,,,,
emu:/test/etaxonomy/1001354-0,Arkose,,,,,,,
emu:/test/etaxonomy/1000953-1,Analcite,,,,,,,
emu:/test/etaxonomy/1010955-0,Latite porphyry,,,,,,,
emu:/test/etaxonomy/10090951-0,Flow rock,,,,,,,
emu:/test/etaxonomy/1001753-1,Olivine-basalt,,,,,,,
emu:/test/etaxonomy/1002127-1,Bole,,,,,,,
emu:/test/etaxonomy/1011184-0,Ptilolite,,,,,,,
emu:/test/etaxonomy/1009138-2,Mordenite,,,,,,,
emu:/test/etaxonomy/1006445-2,Heulandite,,,,,,,
emu:/test/etaxonomy/1009138-3,Mordenite,,,,,,,
emu:/test/etaxonomy/10214257-0,Puddingstone,,,,,,,
emu:/test/etaxonomy/1012907-1,Shale,,,,,,,
emu:/test/etaxonomy/1007560-1,Labradorite,,,,,,,
emu:/test/etaxonomy/1009748-2,Opaques,,,,,,,
emu:/test/etaxonomy/10214258-2,Trichite,,,,,,,
emu:/test/etaxonomy/1010052-3,Orthoclase,,,,,,,
emu:/test/etaxonomy/1008289-4,Magnetite,,,,,,,
emu:/test/etaxonomy/1010052-4,Orthoclase,,,,,,,
emu:/test/etaxonomy/1010730-5,Plagioclase,,,,,,,
emu:/test/etaxonomy/1006531-7,Hornblende,,,,,,,
emu:/test/etaxonomy/1008289-8,Magnetite,,,,,,,
emu:/test/etaxonomy/1014207-9,Titanite,,,,,,,
emu:/test/etaxonomy/1015551-10,Zircon,,,,,,,
emu:/test/etaxonomy/1015769-11,Tourmaline,,,,,,,
emu:/test/etaxonomy/1001780-0,Vesicular basalt,,,,,,,
emu:/test/etaxonomy/1007560-3,Labradorite,,,,,,,
emu:/test/etaxonomy/1001491-3,Augite,,,,,,,
emu:/test/etaxonomy/1007560-4,Labradorite,,,,,,,
emu:/test/etaxonomy/1009644-6,Olivine,,,,,,,
emu:/test/etaxonomy/1012694-0,Tourmaline-mica schist,,,,,,,
emu:/test/etaxonomy/1009634-5,Oligoclase,,,,,,,
emu:/test/etaxonomy/1008289-7,Magnetite,,,,,,,
emu:/test/etaxonomy/1001216-8,Apatite,,,,,,,
emu:/test/etaxonomy/1015551-9,Zircon,,,,,,,
emu:/test/etaxonomy/1003115-10,Chlorite,,,,,,,
emu:/test/etaxonomy/1012859-11,Sericite,,,,,,,
emu:/test/etaxonomy/1007872-12,Leucoxene,,,,,,,
emu:/test/etaxonomy/1015483-13,Zeolite,,,,,,,
emu:/test/etaxonomy/1014328-0,Mica trachyte,,,,,,,
emu:/test/etaxonomy/1009187-0,Mudstone,,,,,,,
emu:/test/etaxonomy/1002239-0,Basalt breccia,,,,,,,
emu:/test/etaxonomy/1010324-0,Pebble,,,,,,,
emu:/test/etaxonomy/1001327-0,Argillite,,,,,,,
emu:/test/etaxonomy/1006253-0,Hälleflinta,,,,,,,
emu:/test/etaxonomy/1005564-0,Garnet-biotite gneiss,,,,,,,
emu:/test/etaxonomy/1012673-0,Sillimanite-quartz schist,,,,,,,
emu:/test/etaxonomy/1001154-0,Anorthosite,,,,,,,
emu:/test/etaxonomy/1001001-1,Andesine,,,,,,,
emu:/test/etaxonomy/1011284-0,Pyrite-rock,,,,,,,
emu:/test/etaxonomy/1011416-1,Pinite (var. pyrrholite),,,,,,,
emu:/test/etaxonomy/1011555-1,Quartzite,,,,,,,
emu:/test/etaxonomy/1003333-0,Albite (var. cleavelandite),,,,,,,
emu:/test/etaxonomy/1014129-1,Thorite,,,,,,,
emu:/test/etaxonomy/1002696-0,Grossular (var. caswellite),,,,,,,
emu:/test/etaxonomy/1003438-1,Cobaltite,,,,,,,
emu:/test/etaxonomy/1000881-2,Amphibole,,,,,,,
emu:/test/etaxonomy/1015473-0,Zaratite,,,,,,,
emu:/test/etaxonomy/1000075-1,Acanthite,,,,,,,
emu:/test/etaxonomy/1002556-1,Calverite,,,,,,,
emu:/test/etaxonomy/1002433-1,Calaverite,,,,,,,
emu:/test/etaxonomy/1004026-0,Devilline,,,,,,,
emu:/test/etaxonomy/1006427-1,Herrengrundite,,,,,,,
emu:/test/etaxonomy/1008712-1,Melonite,,,,,,,
emu:/test/etaxonomy/1008712-0,Melonite,,,,,,,
emu:/test/etaxonomy/1011351-1,Pyrophyllite,,,,,,,
emu:/test/etaxonomy/1014995-0,Volcanic tuff,,,,,,,
emu:/test/etaxonomy/1013833-0,Quartz-mica syenite,,,,,,,
emu:/test/etaxonomy/1013816-0,Mica syenite,,,,,,,
emu:/test/etaxonomy/1002402-1,Anorthite (var. bytownite),,,,,,,
emu:/test/etaxonomy/10214517-0,Albite-sphalerite pegmatite,,,,,,,
emu:/test/etaxonomy/1004564-0,Epidote rock,,,,,,,
emu:/test/etaxonomy/1001689-2,Basalt,,,,,,,
emu:/test/etaxonomy/10214520-0,Biotite-epidote schist,,,,,,,
emu:/test/etaxonomy/1013447-0,Spessartite,,,,,,,
emu:/test/etaxonomy/1005915-1,Granodiorite,,,,,,,
emu:/test/etaxonomy/1013842-0,Syenite-aplite,,,,,,,
emu:/test/etaxonomy/1005524-0,Biotite-quartz-plagioclase gneiss,,,,,,,
emu:/test/etaxonomy/1006284-0,Harzburgite,,,,,,,
emu:/test/etaxonomy/1008174-0,Lossenite,,,,,,,
emu:/test/etaxonomy/1010895-1,Porphyry,,,,,,,
emu:/test/etaxonomy/1003887-0,Cyanotrichite,,,,,,,
emu:/test/etaxonomy/1008209-0,Lujavrite,,,,,,,
emu:/test/etaxonomy/10725161-1,Unidentified rock,,,,,,,
emu:/test/etaxonomy/1004648-2,Eudialite,,,,,,,
emu:/test/etaxonomy/1007588-0,Lamprophyre,,,,,,,
emu:/test/etaxonomy/1000147-1,Aegirite,,,,,,,
emu:/test/etaxonomy/1003818-0,Cumberlandite,,,,,,,
emu:/test/etaxonomy/1006336-1,Hedenbergite,,,,,,,
emu:/test/etaxonomy/1011958-0,Quartz (var. rock crystal),,,,,,,
emu:/test/etaxonomy/1006433-0,Hessite,,,,,,,
emu:/test/etaxonomy/1005795-1,Granite,,,,,,,
emu:/test/etaxonomy/1013094-2,Sillimanite,,,,,,,
emu:/test/etaxonomy/1008365-0,Malchite,,,,,,,
emu:/test/etaxonomy/1009516-1,Norite,,,,,,,
emu:/test/etaxonomy/1001319-3,Argentite,,,,,,,
emu:/test/etaxonomy/1002059-1,Bismutosphaerite,,,,,,,
emu:/test/etaxonomy/1005003-0,Footeite,,,,,,,
emu:/test/etaxonomy/1003606-1,Connellite,,,,,,,
emu:/test/etaxonomy/1000953-2,Analcite,,,,,,,
emu:/test/etaxonomy/1008360-1,Malacolite,,,,,,,
emu:/test/etaxonomy/1002405-2,Cabrerite,,,,,,,
emu:/test/etaxonomy/1006476-0,Hillebrandite,,,,,,,
emu:/test/etaxonomy/1012829-1,Selenite,,,,,,,
emu:/test/etaxonomy/1002553-1,Calomel,,,,,,,
emu:/test/etaxonomy/1008638-1,McDermittite,,,,,,,
emu:/test/etaxonomy/1014795-1,Vaesite,,,,,,,
emu:/test/etaxonomy/1000621-0,Alamosite,,,,,,,
emu:/test/etaxonomy/10590084-5,Baryte,,,,,,,
emu:/test/etaxonomy/10215030-0,Wesselsite,,,,,,,
emu:/test/etaxonomy/10215035-0,Lavinskyite,,,,,,,
emu:/test/etaxonomy/1011229-1,Purpurite,,,,,,,
emu:/test/etaxonomy/1003856-1,Cuprodescloizite,,,,,,,
emu:/test/etaxonomy/1003614-3,Cookeite,,,,,,,
emu:/test/etaxonomy/1012844-0,Senaite,,,,,,,
emu:/test/etaxonomy/1012813-1,Sefstromite,,,,,,,
emu:/test/etaxonomy/1003084-0,Chillagite,,,,,,,
emu:/test/etaxonomy/1008100-1,Lionite,,,,,,,
emu:/test/etaxonomy/1002100-1,Blomstrandine,,,,,,,
emu:/test/etaxonomy/1003881-0,Custerite,,,,,,,
emu:/test/etaxonomy/1003879-1,Cuspidine,,,,,,,
emu:/test/etaxonomy/1002226-0,Bravoite,,,,,,,
emu:/test/etaxonomy/1009295-0,Natroalunite,,,,,,,
emu:/test/etaxonomy/1004811-0,Fernandinite,,,,,,,
emu:/test/etaxonomy/1013316-1,Smaltite,,,,,,,
emu:/test/etaxonomy/1012042-1,Elbaite (var. rubellite),,,,,,,
emu:/test/etaxonomy/1003333-1,Albite (var. cleavelandite),,,,,,,
emu:/test/etaxonomy/1009344-1,Neodymium,,,,,,,
emu:/test/etaxonomy/1013324-2,Smithsonite,,,,,,,
emu:/test/etaxonomy/1014819-0,Vanoxite,,,,,,,
emu:/test/etaxonomy/1009240-0,Mushistonite,,,,,,,
emu:/test/etaxonomy/1003853-4,Cuprocassiterite,,,,,,,
emu:/test/etaxonomy/1007770-1,Leadhillite,,,,,,,
emu:/test/etaxonomy/1008111-2,Litharge,,,,,,,
emu:/test/etaxonomy/1003008-0,Chapmanite,,,,,,,
emu:/test/etaxonomy/1004676-0,Evansite,,,,,,,
emu:/test/etaxonomy/1012735-1,Allophane (var. schrötterite),,,,,,,
emu:/test/etaxonomy/1004385-0,Durangite,,,,,,,
emu:/test/etaxonomy/1001115-3,Anhydrite,,,,,,,
emu:/test/etaxonomy/1006123-0,Griffithite,,,,,,,
emu:/test/etaxonomy/10591455-1,Ferroan saponite,,,,,,,
emu:/test/etaxonomy/1009140-1,Morencite,,,,,,,
emu:/test/etaxonomy/1013094-3,Sillimanite,,,,,,,
emu:/test/etaxonomy/1002053-0,Bismutoferrite,,,,,,,
emu:/test/etaxonomy/1002700-1,Catapleite,,,,,,,
emu:/test/etaxonomy/1000147-2,Aegirite,,,,,,,
emu:/test/etaxonomy/1004467-3,Nepheline (var. elaeolite),,,,,,,
emu:/test/etaxonomy/1015496-2,Zeunerite,,,,,,,
emu:/test/etaxonomy/1000085-0,Achtaragdite,,,,,,,
emu:/test/etaxonomy/10589697-2,Alteration,,,,,,,
emu:/test/etaxonomy/1007383-1,Ilmenite (var. kibdelophane),,,,,,,
emu:/test/etaxonomy/1003853-2,Cuprocassiterite,,,,,,,
emu:/test/etaxonomy/1014008-0,Tellurite,,,,,,,
emu:/test/etaxonomy/1005762-0,Goslarite,,,,,,,
emu:/test/etaxonomy/1015439-0,Yttrialite,,,,,,,
emu:/test/etaxonomy/1008441-1,Manganian heterosite,,,,,,,
emu:/test/etaxonomy/1003856-0,Cuprodescloizite,,,,,,,
emu:/test/etaxonomy/1002029-0,Bisbeeite,,,,,,,
emu:/test/etaxonomy/1012982-1,Shattuckite,,,,,,,
emu:/test/etaxonomy/1003768-0,Crestmoreite,,,,,,,
emu:/test/etaxonomy/1010045-1,Orpiment,,,,,,,
emu:/test/etaxonomy/1001400-2,Arsenolite,,,,,,,
emu:/test/etaxonomy/1004626-1,Essonite,,,,,,,
emu:/test/etaxonomy/1005320-2,Talc (var. gavite),,,,,,,
emu:/test/etaxonomy/1009256-0,Quartz (var. myrickite),,,,,,,
emu:/test/etaxonomy/1006428-1,Smithsonite (var. herrerite),,,,,,,
emu:/test/etaxonomy/1000150-0,Aenigmatite,,,,,,,
emu:/test/etaxonomy/1008212-1,Eudialyte,,,,,,,
emu:/test/etaxonomy/1004574-0,Epistolite,,,,,,,
emu:/test/etaxonomy/1010855-1,Polylithionite,,,,,,,
emu:/test/etaxonomy/1011024-0,Potassium alum,,,,,,,
emu:/test/etaxonomy/1011018-1,Kalinite potash alum,,,,,,,
emu:/test/etaxonomy/1003097-2,Chloanthite,,,,,,,
emu:/test/etaxonomy/1015205-1,Antigorite (var. williamsite),,,,,,,
emu:/test/etaxonomy/1002718-0,Cebollite,,,,,,,
